mesh_pointer,left,right,bottom,top,x_pointer,y_pointer,x_y_pointer
2673,4320,4330,420,430,432,42,"(432, 42)"
2674,4330,4340,420,430,433,42,"(433, 42)"
2675,4340,4350,420,430,434,42,"(434, 42)"
2676,4350,4360,420,430,435,42,"(435, 42)"
2677,4360,4370,420,430,436,42,"(436, 42)"
2678,4370,4380,420,430,437,42,"(437, 42)"
2679,4380,4390,420,430,438,42,"(438, 42)"
2680,4390,4400,420,430,439,42,"(439, 42)"
2681,4400,4410,420,430,440,42,"(440, 42)"
2682,4410,4420,420,430,441,42,"(441, 42)"
2683,4420,4430,420,430,442,42,"(442, 42)"
2684,4430,4440,420,430,443,42,"(443, 42)"
2685,4440,4450,420,430,444,42,"(444, 42)"
2686,4450,4460,420,430,445,42,"(445, 42)"
2687,4460,4470,420,430,446,42,"(446, 42)"
2688,4470,4480,420,430,447,42,"(447, 42)"
2689,4480,4490,420,430,448,42,"(448, 42)"
2690,4490,4500,420,430,449,42,"(449, 42)"
2691,4500,4510,420,430,450,42,"(450, 42)"
2692,4510,4520,420,430,451,42,"(451, 42)"
2693,4520,4530,420,430,452,42,"(452, 42)"
2694,4530,4540,420,430,453,42,"(453, 42)"
2695,4540,4550,420,430,454,42,"(454, 42)"
2696,4550,4560,420,430,455,42,"(455, 42)"
2697,4560,4570,420,430,456,42,"(456, 42)"
2698,4570,4580,420,430,457,42,"(457, 42)"
2699,4580,4590,420,430,458,42,"(458, 42)"
2700,4590,4600,420,430,459,42,"(459, 42)"
2701,4600,4610,420,430,460,42,"(460, 42)"
2702,4610,4620,420,430,461,42,"(461, 42)"
2703,4620,4630,420,430,462,42,"(462, 42)"
2704,4630,4640,420,430,463,42,"(463, 42)"
2705,4640,4650,420,430,464,42,"(464, 42)"
2706,4650,4660,420,430,465,42,"(465, 42)"
2707,4660,4670,420,430,466,42,"(466, 42)"
2708,4670,4680,420,430,467,42,"(467, 42)"
2709,4680,4690,420,430,468,42,"(468, 42)"
2710,4690,4700,420,430,469,42,"(469, 42)"
2711,4700,4710,420,430,470,42,"(470, 42)"
2712,4710,4720,420,430,471,42,"(471, 42)"
2713,4720,4730,420,430,472,42,"(472, 42)"
2714,4730,4740,420,430,473,42,"(473, 42)"
2715,4740,4750,420,430,474,42,"(474, 42)"
2716,4750,4760,420,430,475,42,"(475, 42)"
2717,4760,4770,420,430,476,42,"(476, 42)"
2718,4770,4780,420,430,477,42,"(477, 42)"
2719,4780,4790,420,430,478,42,"(478, 42)"
2720,4790,4800,420,430,479,42,"(479, 42)"
2721,4800,4810,420,430,480,42,"(480, 42)"
2722,4810,4820,420,430,481,42,"(481, 42)"
2723,4820,4830,420,430,482,42,"(482, 42)"
2724,4830,4840,420,430,483,42,"(483, 42)"
2725,4840,4850,420,430,484,42,"(484, 42)"
2726,4850,4860,420,430,485,42,"(485, 42)"
2727,4860,4870,420,430,486,42,"(486, 42)"
2728,4870,4880,420,430,487,42,"(487, 42)"
2729,4880,4890,420,430,488,42,"(488, 42)"
2730,4890,4900,420,430,489,42,"(489, 42)"
2731,4900,4910,420,430,490,42,"(490, 42)"
2732,4910,4920,420,430,491,42,"(491, 42)"
2733,4920,4930,420,430,492,42,"(492, 42)"
2734,4930,4940,420,430,493,42,"(493, 42)"
2735,4940,4950,420,430,494,42,"(494, 42)"
2736,4950,4960,420,430,495,42,"(495, 42)"
2737,4960,4970,420,430,496,42,"(496, 42)"
2738,4970,4980,420,430,497,42,"(497, 42)"
2739,4980,4990,420,430,498,42,"(498, 42)"
2740,4990,5000,420,430,499,42,"(499, 42)"
2741,5000,5010,420,430,500,42,"(500, 42)"
2742,5010,5020,420,430,501,42,"(501, 42)"
2743,5020,5030,420,430,502,42,"(502, 42)"
2744,5030,5040,420,430,503,42,"(503, 42)"
2745,5040,5050,420,430,504,42,"(504, 42)"
2746,5050,5060,420,430,505,42,"(505, 42)"
2747,5060,5070,420,430,506,42,"(506, 42)"
2748,5070,5080,420,430,507,42,"(507, 42)"
2749,5080,5090,420,430,508,42,"(508, 42)"
2750,5090,5100,420,430,509,42,"(509, 42)"
2751,5100,5110,420,430,510,42,"(510, 42)"
2752,5110,5120,420,430,511,42,"(511, 42)"
2753,5120,5130,420,430,512,42,"(512, 42)"
2754,5130,5140,420,430,513,42,"(513, 42)"
2755,5140,5150,420,430,514,42,"(514, 42)"
2756,5150,5160,420,430,515,42,"(515, 42)"
2757,5160,5170,420,430,516,42,"(516, 42)"
2758,5170,5180,420,430,517,42,"(517, 42)"
2759,5180,5190,420,430,518,42,"(518, 42)"
2760,5190,5200,420,430,519,42,"(519, 42)"
2761,4000,4010,430,440,400,43,"(400, 43)"
2762,4010,4020,430,440,401,43,"(401, 43)"
2763,4020,4030,430,440,402,43,"(402, 43)"
2764,4030,4040,430,440,403,43,"(403, 43)"
2765,4040,4050,430,440,404,43,"(404, 43)"
2766,4050,4060,430,440,405,43,"(405, 43)"
2767,4060,4070,430,440,406,43,"(406, 43)"
2768,4070,4080,430,440,407,43,"(407, 43)"
2769,4080,4090,430,440,408,43,"(408, 43)"
2770,4090,4100,430,440,409,43,"(409, 43)"
2771,4100,4110,430,440,410,43,"(410, 43)"
2772,4110,4120,430,440,411,43,"(411, 43)"
2773,4120,4130,430,440,412,43,"(412, 43)"
2774,4130,4140,430,440,413,43,"(413, 43)"
2775,4140,4150,430,440,414,43,"(414, 43)"
2776,4150,4160,430,440,415,43,"(415, 43)"
2777,4160,4170,430,440,416,43,"(416, 43)"
2778,4170,4180,430,440,417,43,"(417, 43)"
2779,4180,4190,430,440,418,43,"(418, 43)"
2780,4190,4200,430,440,419,43,"(419, 43)"
2781,4200,4210,430,440,420,43,"(420, 43)"
2782,4210,4220,430,440,421,43,"(421, 43)"
2783,4220,4230,430,440,422,43,"(422, 43)"
2784,4230,4240,430,440,423,43,"(423, 43)"
2785,4240,4250,430,440,424,43,"(424, 43)"
2786,4250,4260,430,440,425,43,"(425, 43)"
2787,4260,4270,430,440,426,43,"(426, 43)"
2788,4270,4280,430,440,427,43,"(427, 43)"
2789,4280,4290,430,440,428,43,"(428, 43)"
2790,4290,4300,430,440,429,43,"(429, 43)"
2791,4300,4310,430,440,430,43,"(430, 43)"
2792,4310,4320,430,440,431,43,"(431, 43)"
2793,4320,4330,430,440,432,43,"(432, 43)"
2794,4330,4340,430,440,433,43,"(433, 43)"
2795,4340,4350,430,440,434,43,"(434, 43)"
2796,4350,4360,430,440,435,43,"(435, 43)"
2797,4360,4370,430,440,436,43,"(436, 43)"
2798,4370,4380,430,440,437,43,"(437, 43)"
2799,4380,4390,430,440,438,43,"(438, 43)"
2800,4390,4400,430,440,439,43,"(439, 43)"
2801,4400,4410,430,440,440,43,"(440, 43)"
2802,4410,4420,430,440,441,43,"(441, 43)"
2803,4420,4430,430,440,442,43,"(442, 43)"
2804,4430,4440,430,440,443,43,"(443, 43)"
2805,4440,4450,430,440,444,43,"(444, 43)"
2806,4450,4460,430,440,445,43,"(445, 43)"
2807,4460,4470,430,440,446,43,"(446, 43)"
2808,4470,4480,430,440,447,43,"(447, 43)"
2809,4480,4490,430,440,448,43,"(448, 43)"
2810,4490,4500,430,440,449,43,"(449, 43)"
2811,4500,4510,430,440,450,43,"(450, 43)"
2812,4510,4520,430,440,451,43,"(451, 43)"
2813,4520,4530,430,440,452,43,"(452, 43)"
2814,4530,4540,430,440,453,43,"(453, 43)"
2815,4540,4550,430,440,454,43,"(454, 43)"
2816,4550,4560,430,440,455,43,"(455, 43)"
2817,4560,4570,430,440,456,43,"(456, 43)"
2818,4570,4580,430,440,457,43,"(457, 43)"
2819,4580,4590,430,440,458,43,"(458, 43)"
2820,4590,4600,430,440,459,43,"(459, 43)"
2821,4600,4610,430,440,460,43,"(460, 43)"
2822,4610,4620,430,440,461,43,"(461, 43)"
2823,4620,4630,430,440,462,43,"(462, 43)"
2824,4630,4640,430,440,463,43,"(463, 43)"
2825,4640,4650,430,440,464,43,"(464, 43)"
2826,4650,4660,430,440,465,43,"(465, 43)"
2827,4660,4670,430,440,466,43,"(466, 43)"
2828,4670,4680,430,440,467,43,"(467, 43)"
2829,4680,4690,430,440,468,43,"(468, 43)"
2830,4690,4700,430,440,469,43,"(469, 43)"
2831,4700,4710,430,440,470,43,"(470, 43)"
2832,4710,4720,430,440,471,43,"(471, 43)"
2833,4720,4730,430,440,472,43,"(472, 43)"
2834,4730,4740,430,440,473,43,"(473, 43)"
2835,4740,4750,430,440,474,43,"(474, 43)"
2836,4750,4760,430,440,475,43,"(475, 43)"
2837,4760,4770,430,440,476,43,"(476, 43)"
2838,4770,4780,430,440,477,43,"(477, 43)"
2839,4780,4790,430,440,478,43,"(478, 43)"
2840,4790,4800,430,440,479,43,"(479, 43)"
2841,4800,4810,430,440,480,43,"(480, 43)"
2842,4810,4820,430,440,481,43,"(481, 43)"
2843,4820,4830,430,440,482,43,"(482, 43)"
2844,4830,4840,430,440,483,43,"(483, 43)"
2845,4840,4850,430,440,484,43,"(484, 43)"
2846,4850,4860,430,440,485,43,"(485, 43)"
2847,4860,4870,430,440,486,43,"(486, 43)"
2848,4870,4880,430,440,487,43,"(487, 43)"
2849,4880,4890,430,440,488,43,"(488, 43)"
2850,4890,4900,430,440,489,43,"(489, 43)"
2851,4900,4910,430,440,490,43,"(490, 43)"
2852,4910,4920,430,440,491,43,"(491, 43)"
2853,4920,4930,430,440,492,43,"(492, 43)"
2854,4930,4940,430,440,493,43,"(493, 43)"
2855,4940,4950,430,440,494,43,"(494, 43)"
2856,4950,4960,430,440,495,43,"(495, 43)"
2857,4960,4970,430,440,496,43,"(496, 43)"
2858,4970,4980,430,440,497,43,"(497, 43)"
2859,4980,4990,430,440,498,43,"(498, 43)"
2860,4990,5000,430,440,499,43,"(499, 43)"
2861,5000,5010,430,440,500,43,"(500, 43)"
2862,5010,5020,430,440,501,43,"(501, 43)"
2863,5020,5030,430,440,502,43,"(502, 43)"
2864,5030,5040,430,440,503,43,"(503, 43)"
2865,5040,5050,430,440,504,43,"(504, 43)"
2866,5050,5060,430,440,505,43,"(505, 43)"
2867,5060,5070,430,440,506,43,"(506, 43)"
2868,5070,5080,430,440,507,43,"(507, 43)"
2869,5080,5090,430,440,508,43,"(508, 43)"
2870,5090,5100,430,440,509,43,"(509, 43)"
2871,5100,5110,430,440,510,43,"(510, 43)"
2872,5110,5120,430,440,511,43,"(511, 43)"
2873,5120,5130,430,440,512,43,"(512, 43)"
2874,5130,5140,430,440,513,43,"(513, 43)"
2875,5140,5150,430,440,514,43,"(514, 43)"
2876,5150,5160,430,440,515,43,"(515, 43)"
2877,5160,5170,430,440,516,43,"(516, 43)"
2878,5170,5180,430,440,517,43,"(517, 43)"
2879,5180,5190,430,440,518,43,"(518, 43)"
2880,5190,5200,430,440,519,43,"(519, 43)"
2881,4000,4010,440,450,400,44,"(400, 44)"
2882,4010,4020,440,450,401,44,"(401, 44)"
2883,4020,4030,440,450,402,44,"(402, 44)"
2884,4030,4040,440,450,403,44,"(403, 44)"
2885,4040,4050,440,450,404,44,"(404, 44)"
2886,4050,4060,440,450,405,44,"(405, 44)"
2887,4060,4070,440,450,406,44,"(406, 44)"
2888,4070,4080,440,450,407,44,"(407, 44)"
2889,4080,4090,440,450,408,44,"(408, 44)"
2890,4090,4100,440,450,409,44,"(409, 44)"
2891,4100,4110,440,450,410,44,"(410, 44)"
2892,4110,4120,440,450,411,44,"(411, 44)"
2893,4120,4130,440,450,412,44,"(412, 44)"
2894,4130,4140,440,450,413,44,"(413, 44)"
2895,4140,4150,440,450,414,44,"(414, 44)"
2896,4150,4160,440,450,415,44,"(415, 44)"
2897,4160,4170,440,450,416,44,"(416, 44)"
2898,4170,4180,440,450,417,44,"(417, 44)"
2899,4180,4190,440,450,418,44,"(418, 44)"
2900,4190,4200,440,450,419,44,"(419, 44)"
2901,4200,4210,440,450,420,44,"(420, 44)"
2902,4210,4220,440,450,421,44,"(421, 44)"
2903,4220,4230,440,450,422,44,"(422, 44)"
2904,4230,4240,440,450,423,44,"(423, 44)"
2905,4240,4250,440,450,424,44,"(424, 44)"
2906,4250,4260,440,450,425,44,"(425, 44)"
2907,4260,4270,440,450,426,44,"(426, 44)"
2908,4270,4280,440,450,427,44,"(427, 44)"
2909,4280,4290,440,450,428,44,"(428, 44)"
2910,4290,4300,440,450,429,44,"(429, 44)"
2911,4300,4310,440,450,430,44,"(430, 44)"
2912,4310,4320,440,450,431,44,"(431, 44)"
2913,4320,4330,440,450,432,44,"(432, 44)"
2914,4330,4340,440,450,433,44,"(433, 44)"
2915,4340,4350,440,450,434,44,"(434, 44)"
2916,4350,4360,440,450,435,44,"(435, 44)"
2917,4360,4370,440,450,436,44,"(436, 44)"
2918,4370,4380,440,450,437,44,"(437, 44)"
2919,4380,4390,440,450,438,44,"(438, 44)"
2920,4390,4400,440,450,439,44,"(439, 44)"
2921,4400,4410,440,450,440,44,"(440, 44)"
2922,4410,4420,440,450,441,44,"(441, 44)"
2923,4420,4430,440,450,442,44,"(442, 44)"
2924,4430,4440,440,450,443,44,"(443, 44)"
2925,4440,4450,440,450,444,44,"(444, 44)"
2926,4450,4460,440,450,445,44,"(445, 44)"
2927,4460,4470,440,450,446,44,"(446, 44)"
2928,4470,4480,440,450,447,44,"(447, 44)"
2929,4480,4490,440,450,448,44,"(448, 44)"
2930,4490,4500,440,450,449,44,"(449, 44)"
2931,4500,4510,440,450,450,44,"(450, 44)"
2932,4510,4520,440,450,451,44,"(451, 44)"
2933,4520,4530,440,450,452,44,"(452, 44)"
2934,4530,4540,440,450,453,44,"(453, 44)"
2935,4540,4550,440,450,454,44,"(454, 44)"
2936,4550,4560,440,450,455,44,"(455, 44)"
2937,4560,4570,440,450,456,44,"(456, 44)"
2938,4570,4580,440,450,457,44,"(457, 44)"
2939,4580,4590,440,450,458,44,"(458, 44)"
2940,4590,4600,440,450,459,44,"(459, 44)"
2941,4600,4610,440,450,460,44,"(460, 44)"
2942,4610,4620,440,450,461,44,"(461, 44)"
2943,4620,4630,440,450,462,44,"(462, 44)"
2944,4630,4640,440,450,463,44,"(463, 44)"
2945,4640,4650,440,450,464,44,"(464, 44)"
2946,4650,4660,440,450,465,44,"(465, 44)"
2947,4660,4670,440,450,466,44,"(466, 44)"
2948,4670,4680,440,450,467,44,"(467, 44)"
2949,4680,4690,440,450,468,44,"(468, 44)"
2950,4690,4700,440,450,469,44,"(469, 44)"
2951,4700,4710,440,450,470,44,"(470, 44)"
2952,4710,4720,440,450,471,44,"(471, 44)"
2953,4720,4730,440,450,472,44,"(472, 44)"
2954,4730,4740,440,450,473,44,"(473, 44)"
2955,4740,4750,440,450,474,44,"(474, 44)"
2956,4750,4760,440,450,475,44,"(475, 44)"
2957,4760,4770,440,450,476,44,"(476, 44)"
2958,4770,4780,440,450,477,44,"(477, 44)"
2959,4780,4790,440,450,478,44,"(478, 44)"
2960,4790,4800,440,450,479,44,"(479, 44)"
2961,4800,4810,440,450,480,44,"(480, 44)"
2962,4810,4820,440,450,481,44,"(481, 44)"
2963,4820,4830,440,450,482,44,"(482, 44)"
2964,4830,4840,440,450,483,44,"(483, 44)"
2965,4840,4850,440,450,484,44,"(484, 44)"
2966,4850,4860,440,450,485,44,"(485, 44)"
2967,4860,4870,440,450,486,44,"(486, 44)"
2968,4870,4880,440,450,487,44,"(487, 44)"
2969,4880,4890,440,450,488,44,"(488, 44)"
2970,4890,4900,440,450,489,44,"(489, 44)"
2971,4900,4910,440,450,490,44,"(490, 44)"
2972,4910,4920,440,450,491,44,"(491, 44)"
2973,4920,4930,440,450,492,44,"(492, 44)"
2974,4930,4940,440,450,493,44,"(493, 44)"
2975,4940,4950,440,450,494,44,"(494, 44)"
2976,4950,4960,440,450,495,44,"(495, 44)"
2977,4960,4970,440,450,496,44,"(496, 44)"
2978,4970,4980,440,450,497,44,"(497, 44)"
2979,4980,4990,440,450,498,44,"(498, 44)"
2980,4990,5000,440,450,499,44,"(499, 44)"
2981,5000,5010,440,450,500,44,"(500, 44)"
2982,5010,5020,440,450,501,44,"(501, 44)"
2983,5020,5030,440,450,502,44,"(502, 44)"
2984,5030,5040,440,450,503,44,"(503, 44)"
2985,5040,5050,440,450,504,44,"(504, 44)"
2986,5050,5060,440,450,505,44,"(505, 44)"
2987,5060,5070,440,450,506,44,"(506, 44)"
2988,5070,5080,440,450,507,44,"(507, 44)"
2989,5080,5090,440,450,508,44,"(508, 44)"
2990,5090,5100,440,450,509,44,"(509, 44)"
2991,5100,5110,440,450,510,44,"(510, 44)"
2992,5110,5120,440,450,511,44,"(511, 44)"
2993,5120,5130,440,450,512,44,"(512, 44)"
2994,5130,5140,440,450,513,44,"(513, 44)"
2995,5140,5150,440,450,514,44,"(514, 44)"
2996,5150,5160,440,450,515,44,"(515, 44)"
2997,5160,5170,440,450,516,44,"(516, 44)"
2998,5170,5180,440,450,517,44,"(517, 44)"
2999,5180,5190,440,450,518,44,"(518, 44)"
3000,5190,5200,440,450,519,44,"(519, 44)"
3001,4000,4010,450,460,400,45,"(400, 45)"
3002,4010,4020,450,460,401,45,"(401, 45)"
3003,4020,4030,450,460,402,45,"(402, 45)"
3004,4030,4040,450,460,403,45,"(403, 45)"
3005,4040,4050,450,460,404,45,"(404, 45)"
3006,4050,4060,450,460,405,45,"(405, 45)"
3007,4060,4070,450,460,406,45,"(406, 45)"
3008,4070,4080,450,460,407,45,"(407, 45)"
3009,4080,4090,450,460,408,45,"(408, 45)"
3010,4090,4100,450,460,409,45,"(409, 45)"
3011,4100,4110,450,460,410,45,"(410, 45)"
3012,4110,4120,450,460,411,45,"(411, 45)"
3013,4120,4130,450,460,412,45,"(412, 45)"
3014,4130,4140,450,460,413,45,"(413, 45)"
3015,4140,4150,450,460,414,45,"(414, 45)"
3016,4150,4160,450,460,415,45,"(415, 45)"
3017,4160,4170,450,460,416,45,"(416, 45)"
3018,4170,4180,450,460,417,45,"(417, 45)"
3019,4180,4190,450,460,418,45,"(418, 45)"
3020,4190,4200,450,460,419,45,"(419, 45)"
3021,4200,4210,450,460,420,45,"(420, 45)"
3022,4210,4220,450,460,421,45,"(421, 45)"
3023,4220,4230,450,460,422,45,"(422, 45)"
3024,4230,4240,450,460,423,45,"(423, 45)"
3025,4240,4250,450,460,424,45,"(424, 45)"
3026,4250,4260,450,460,425,45,"(425, 45)"
3027,4260,4270,450,460,426,45,"(426, 45)"
3028,4270,4280,450,460,427,45,"(427, 45)"
3029,4280,4290,450,460,428,45,"(428, 45)"
3030,4290,4300,450,460,429,45,"(429, 45)"
3031,4300,4310,450,460,430,45,"(430, 45)"
3032,4310,4320,450,460,431,45,"(431, 45)"
3033,4320,4330,450,460,432,45,"(432, 45)"
3034,4330,4340,450,460,433,45,"(433, 45)"
3035,4340,4350,450,460,434,45,"(434, 45)"
3036,4350,4360,450,460,435,45,"(435, 45)"
3037,4360,4370,450,460,436,45,"(436, 45)"
3038,4370,4380,450,460,437,45,"(437, 45)"
3039,4380,4390,450,460,438,45,"(438, 45)"
3040,4390,4400,450,460,439,45,"(439, 45)"
3041,4400,4410,450,460,440,45,"(440, 45)"
3042,4410,4420,450,460,441,45,"(441, 45)"
3043,4420,4430,450,460,442,45,"(442, 45)"
3044,4430,4440,450,460,443,45,"(443, 45)"
3045,4440,4450,450,460,444,45,"(444, 45)"
3046,4450,4460,450,460,445,45,"(445, 45)"
3047,4460,4470,450,460,446,45,"(446, 45)"
3048,4470,4480,450,460,447,45,"(447, 45)"
3049,4480,4490,450,460,448,45,"(448, 45)"
3050,4490,4500,450,460,449,45,"(449, 45)"
3051,4500,4510,450,460,450,45,"(450, 45)"
3052,4510,4520,450,460,451,45,"(451, 45)"
3053,4520,4530,450,460,452,45,"(452, 45)"
3054,4530,4540,450,460,453,45,"(453, 45)"
3055,4540,4550,450,460,454,45,"(454, 45)"
3056,4550,4560,450,460,455,45,"(455, 45)"
3057,4560,4570,450,460,456,45,"(456, 45)"
3058,4570,4580,450,460,457,45,"(457, 45)"
3059,4580,4590,450,460,458,45,"(458, 45)"
3060,4590,4600,450,460,459,45,"(459, 45)"
3061,4600,4610,450,460,460,45,"(460, 45)"
3062,4610,4620,450,460,461,45,"(461, 45)"
3063,4620,4630,450,460,462,45,"(462, 45)"
3064,4630,4640,450,460,463,45,"(463, 45)"
3065,4640,4650,450,460,464,45,"(464, 45)"
3066,4650,4660,450,460,465,45,"(465, 45)"
3067,4660,4670,450,460,466,45,"(466, 45)"
3068,4670,4680,450,460,467,45,"(467, 45)"
3069,4680,4690,450,460,468,45,"(468, 45)"
3070,4690,4700,450,460,469,45,"(469, 45)"
3071,4700,4710,450,460,470,45,"(470, 45)"
3072,4710,4720,450,460,471,45,"(471, 45)"
3073,4720,4730,450,460,472,45,"(472, 45)"
3074,4730,4740,450,460,473,45,"(473, 45)"
3075,4740,4750,450,460,474,45,"(474, 45)"
3076,4750,4760,450,460,475,45,"(475, 45)"
3077,4760,4770,450,460,476,45,"(476, 45)"
3078,4770,4780,450,460,477,45,"(477, 45)"
3079,4780,4790,450,460,478,45,"(478, 45)"
3080,4790,4800,450,460,479,45,"(479, 45)"
3081,4800,4810,450,460,480,45,"(480, 45)"
3082,4810,4820,450,460,481,45,"(481, 45)"
3083,4820,4830,450,460,482,45,"(482, 45)"
3084,4830,4840,450,460,483,45,"(483, 45)"
3085,4840,4850,450,460,484,45,"(484, 45)"
3086,4850,4860,450,460,485,45,"(485, 45)"
3087,4860,4870,450,460,486,45,"(486, 45)"
3088,4870,4880,450,460,487,45,"(487, 45)"
3089,4880,4890,450,460,488,45,"(488, 45)"
3090,4890,4900,450,460,489,45,"(489, 45)"
3091,4900,4910,450,460,490,45,"(490, 45)"
3092,4910,4920,450,460,491,45,"(491, 45)"
3093,4920,4930,450,460,492,45,"(492, 45)"
3094,4930,4940,450,460,493,45,"(493, 45)"
3095,4940,4950,450,460,494,45,"(494, 45)"
3096,4950,4960,450,460,495,45,"(495, 45)"
3097,4960,4970,450,460,496,45,"(496, 45)"
3098,4970,4980,450,460,497,45,"(497, 45)"
3099,4980,4990,450,460,498,45,"(498, 45)"
3100,4990,5000,450,460,499,45,"(499, 45)"
3101,5000,5010,450,460,500,45,"(500, 45)"
3102,5010,5020,450,460,501,45,"(501, 45)"
3103,5020,5030,450,460,502,45,"(502, 45)"
3104,5030,5040,450,460,503,45,"(503, 45)"
3105,5040,5050,450,460,504,45,"(504, 45)"
3106,5050,5060,450,460,505,45,"(505, 45)"
3107,5060,5070,450,460,506,45,"(506, 45)"
3108,5070,5080,450,460,507,45,"(507, 45)"
3109,5080,5090,450,460,508,45,"(508, 45)"
3110,5090,5100,450,460,509,45,"(509, 45)"
3111,5100,5110,450,460,510,45,"(510, 45)"
3112,5110,5120,450,460,511,45,"(511, 45)"
3113,5120,5130,450,460,512,45,"(512, 45)"
3114,5130,5140,450,460,513,45,"(513, 45)"
3115,5140,5150,450,460,514,45,"(514, 45)"
3116,5150,5160,450,460,515,45,"(515, 45)"
3117,5160,5170,450,460,516,45,"(516, 45)"
3118,5170,5180,450,460,517,45,"(517, 45)"
3119,5180,5190,450,460,518,45,"(518, 45)"
3120,5190,5200,450,460,519,45,"(519, 45)"
3121,4000,4010,460,470,400,46,"(400, 46)"
3122,4010,4020,460,470,401,46,"(401, 46)"
3123,4020,4030,460,470,402,46,"(402, 46)"
3124,4030,4040,460,470,403,46,"(403, 46)"
3125,4040,4050,460,470,404,46,"(404, 46)"
3126,4050,4060,460,470,405,46,"(405, 46)"
3127,4060,4070,460,470,406,46,"(406, 46)"
3128,4070,4080,460,470,407,46,"(407, 46)"
3129,4080,4090,460,470,408,46,"(408, 46)"
3130,4090,4100,460,470,409,46,"(409, 46)"
3131,4100,4110,460,470,410,46,"(410, 46)"
3132,4110,4120,460,470,411,46,"(411, 46)"
3133,4120,4130,460,470,412,46,"(412, 46)"
3134,4130,4140,460,470,413,46,"(413, 46)"
3135,4140,4150,460,470,414,46,"(414, 46)"
3136,4150,4160,460,470,415,46,"(415, 46)"
3137,4160,4170,460,470,416,46,"(416, 46)"
3138,4170,4180,460,470,417,46,"(417, 46)"
3139,4180,4190,460,470,418,46,"(418, 46)"
3140,4190,4200,460,470,419,46,"(419, 46)"
3141,4200,4210,460,470,420,46,"(420, 46)"
3142,4210,4220,460,470,421,46,"(421, 46)"
3143,4220,4230,460,470,422,46,"(422, 46)"
3144,4230,4240,460,470,423,46,"(423, 46)"
3145,4240,4250,460,470,424,46,"(424, 46)"
3146,4250,4260,460,470,425,46,"(425, 46)"
3147,4260,4270,460,470,426,46,"(426, 46)"
3148,4270,4280,460,470,427,46,"(427, 46)"
3149,4280,4290,460,470,428,46,"(428, 46)"
3150,4290,4300,460,470,429,46,"(429, 46)"
3151,4300,4310,460,470,430,46,"(430, 46)"
3152,4310,4320,460,470,431,46,"(431, 46)"
3153,4320,4330,460,470,432,46,"(432, 46)"
3154,4330,4340,460,470,433,46,"(433, 46)"
3155,4340,4350,460,470,434,46,"(434, 46)"
3156,4350,4360,460,470,435,46,"(435, 46)"
3157,4360,4370,460,470,436,46,"(436, 46)"
3158,4370,4380,460,470,437,46,"(437, 46)"
3159,4380,4390,460,470,438,46,"(438, 46)"
3160,4390,4400,460,470,439,46,"(439, 46)"
3161,4400,4410,460,470,440,46,"(440, 46)"
3162,4410,4420,460,470,441,46,"(441, 46)"
3163,4420,4430,460,470,442,46,"(442, 46)"
3164,4430,4440,460,470,443,46,"(443, 46)"
3165,4440,4450,460,470,444,46,"(444, 46)"
3166,4450,4460,460,470,445,46,"(445, 46)"
3167,4460,4470,460,470,446,46,"(446, 46)"
3168,4470,4480,460,470,447,46,"(447, 46)"
3169,4480,4490,460,470,448,46,"(448, 46)"
3170,4490,4500,460,470,449,46,"(449, 46)"
3171,4500,4510,460,470,450,46,"(450, 46)"
3172,4510,4520,460,470,451,46,"(451, 46)"
3173,4520,4530,460,470,452,46,"(452, 46)"
3174,4530,4540,460,470,453,46,"(453, 46)"
3175,4540,4550,460,470,454,46,"(454, 46)"
3176,4550,4560,460,470,455,46,"(455, 46)"
3177,4560,4570,460,470,456,46,"(456, 46)"
3178,4570,4580,460,470,457,46,"(457, 46)"
3179,4580,4590,460,470,458,46,"(458, 46)"
3180,4590,4600,460,470,459,46,"(459, 46)"
3181,4600,4610,460,470,460,46,"(460, 46)"
3182,4610,4620,460,470,461,46,"(461, 46)"
3183,4620,4630,460,470,462,46,"(462, 46)"
3184,4630,4640,460,470,463,46,"(463, 46)"
3185,4640,4650,460,470,464,46,"(464, 46)"
3186,4650,4660,460,470,465,46,"(465, 46)"
3187,4660,4670,460,470,466,46,"(466, 46)"
3188,4670,4680,460,470,467,46,"(467, 46)"
3189,4680,4690,460,470,468,46,"(468, 46)"
3190,4690,4700,460,470,469,46,"(469, 46)"
3191,4700,4710,460,470,470,46,"(470, 46)"
3192,4710,4720,460,470,471,46,"(471, 46)"
3193,4720,4730,460,470,472,46,"(472, 46)"
3194,4730,4740,460,470,473,46,"(473, 46)"
3195,4740,4750,460,470,474,46,"(474, 46)"
3196,4750,4760,460,470,475,46,"(475, 46)"
3197,4760,4770,460,470,476,46,"(476, 46)"
3198,4770,4780,460,470,477,46,"(477, 46)"
3199,4780,4790,460,470,478,46,"(478, 46)"
3200,4790,4800,460,470,479,46,"(479, 46)"
3201,4800,4810,460,470,480,46,"(480, 46)"
3202,4810,4820,460,470,481,46,"(481, 46)"
3203,4820,4830,460,470,482,46,"(482, 46)"
3204,4830,4840,460,470,483,46,"(483, 46)"
3205,4840,4850,460,470,484,46,"(484, 46)"
3206,4850,4860,460,470,485,46,"(485, 46)"
3207,4860,4870,460,470,486,46,"(486, 46)"
3208,4870,4880,460,470,487,46,"(487, 46)"
3209,4880,4890,460,470,488,46,"(488, 46)"
